Country,Year,Biogas CHP,Coal and peat CHP,Fossil fuels n.e.s. CHP,Geothermal energy CHP,Liquid biofuels CHP,Natural gas CHP,Nuclear CHP,Oil CHP,Other non-renewable energy CHP,Other renewable energy CHP,Renewable municipal waste CHP,Solar thermal energy CHP,Solid biofuels CHP,Biogas comm,Coal and peat comm,Fossil fuels n.e.s. comm,Geothermal energy comm,Liquid biofuels comm,Natural gas comm,Nuclear comm,Oil comm,Other non-renewable energy comm,Other renewable energy comm,Renewable municipal waste comm,Solar thermal energy comm,Solid biofuels comm,Solid Fossil Fuels Dependency,Oil and Petroleum (no boifuel) Dependency,Natural Gas Dependency,Biogas Cap,Coal and peat Cap,Fossil fuels n.e.s. Cap,Geothermal energy Cap,Liquid biofuels Cap,Marine energy Cap,Mixed Hydro Plants Cap,Natural gas Cap,Nuclear Cap,Offshore wind energy Cap,Oil Cap,Onshore wind energy Cap,Other non-renewable energy Cap,Pumped storage Cap,Renewable hydropower Cap,Renewable municipal waste Cap,Solar photovoltaic Cap,Solar thermal energy Cap,Solid biofuels Cap,Medium Household Electricity Prices (kW-hr),Medium Household Gas Prices (gJ),Population,Biogas Inv,Coal and peat Inv,Concentrated solar power Inv,Fossil fuels n.e.s. Inv,Geothermal energy Inv,Liquid biofuels Inv,Marine energy Inv,Multiple renewables* Inv,Natural gas Inv,Non-renewable municipal waste Inv,Nuclear Inv,Off-grid Solar photovoltaic Inv,Offshore wind energy Inv,Oil Inv,On-grid Solar photovoltaic Inv,Onshore wind energy Inv,Other primary solid biofuels n.e.s. Inv,Pumped storage Inv,Renewable hydropower Inv,Renewable municipal waste Inv,Solar thermal energy Inv
Bulgaria,2021,160.302,6319.82,0,0,0,16351,652.752,67.451,0,0,0,0,7740.533,0,0.263,0,0,0,6623.76,0,4.088,2520.47,0,0,0,565.14,10.454,97.208,96.239,33.41,0,3806.67,0,0,0,149,0,2006,0,0,704.38,0,864,2356.23,0,1274.71,0,13.91,0.1024,10.2154,6877743,0,0,0,0,0,0,0,19.67,0,0,0,0,0,0,0,0,0,0,0,0,0
Bulgaria,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,11.604,106.08,106.103,33.41,0,3806.67,0,0,0,149,0,2006,0,0,704.38,0,864,2356.23,0,1948.36,0,13.91,0.1093,21.211,6465097,,,,,,,,,,,,,,,,,,,,,
Croatia,2000,0,0,0,0,0,6264,0,2519,0,0,0,0,0,0,18,0,0,0,1481,0,1209,0,0,0,0,0,110.883,60.73,40.964,0,0,1675,0,0,0,279,0,0,0,0,0,0,0,1788,0,0,0,3,,,4468302,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
Croatia,2001,0,0,0,0,0,7271,0,2106,0,0,0,0,0,0,23,0,0,0,2089,0,1226,0,0,0,0,0,92.767,67.401,29.559,0,0,1675,0,0,0,279,0,0,0,0,0,0,0,1788,0,0,0,3,,,4299642,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
Croatia,2002,0,0,0,0,0,7341,0,1592,0,0,0,0,0,0,24,0,0,0,1925,0,1222,0,0,0,0,0,102.049,81.472,24.888,0,0,1865,0,0,0,279,0,0,0,0,0,0,0,1775,0,0,0,3,,,4302174,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2003,0,0,0,0,0,6945,0,2708,0,0,0,0,0,0,25,0,0,0,1967,0,1478,0,0,0,0,0,99.723,70.712,27.624,0,0,1843,0,0,0,281,0,0,0,0,0,0,0,1783,0,0,0,3,,,4303399,0,0,0,0,0,0,0,6.37,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2004,0,0,0,0,0,7999,0,1562,0,0,0,0,0,0,24,0,0,0,1757,0,1500,0,0,0,0,0,109.337,77.67,23.461,0,0,1843,0,0,0,281,0,0,0,0,6,0,0,1790,0,0,0,3,,,4304600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2005,0,0,0,0,0,6690,0,3157,0,0,0,0,0,0,30,0,0,0,1959,0,1489,0,0,0,0,0,91.3,79.394,23.907,2,0,1793.9,0,0,0,281,0,0,0,0,6,0,0,1784,0,0,0,3,,,4310145,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2006,0,0,0,0,0,6175,0,2713,0,0,0,0,0,0,41,0,0,0,1681,0,1262,0,0,0,0,0,108.969,76.581,8.023,2,0,1793.9,0,0,0,281,0,0,0,0,17,0,0,1784,0,0,0,3,,,4311159,0,0,0,0,0,0,0,33.1,0,0,0,0,0,0,0.05,0,0,0,0,0,0
Croatia,2007,0,0,0,0,0,7160,0,1516,0,0,0,0,0,0,36,0,0,0,1846,0,1106,0,0,0,0,0,101.836,81.596,9.175,2,0,1805.9,0,0,0,281,0,0,0,0,17,0,0,1782,0,0,0,3,,,4310217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2008,0,0,0,0,0,7072,0,1914,0,0,0,0,0,0,0,0,0,0,2112,0,852,0,0,0,0,0,112.211,84.237,16.564,4.5,0,1805.9,0,0,0,281,0,0,0,0,17,0,0,1782,0,0,0,3,,,4309705,0,0,0,0,0,0,0,68.93,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2009,0,0,0,0,0,5884,0,2811,0,0,0,0,0,0,0,0,0,0,2044,0,859,0,0,0,0,0,89.783,77.863,8.087,4.5,0,1885.9,0,0,0,281,0,0,0,0,70,0,0,1799,0,0.3,0,3,,,4305181,0,0,0,0,0,0,0,0.92,0,0,0.03,0,0,0,0,0,0,0,0,0,0
Croatia,2010,63,0,0,0,0,7595,0,1753,0,0,0,0,0,0,0,0,0,0,2149,0,943,0,0,0,0,0,102.558,80.653,18.063,6.5,0,1885.9,0,0,0,281,0,0,0,0,79,0,0,1848,0,0.3,0,3,,,4295427,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0
Croatia,2011,47,0,0,0,0,7614,0,1351,0,0,0,0,31,0,0,0,0,0,2032,0,990,0,0,0,0,0,98.385,81.205,19.51,8.5,0,1886.9,0,0,0,281,0,0,0,0,130,0,0,1848,0,0.3,0,6,0.1137,10.4211,4280622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2012,111,0,0,0,0,8065,0,686,0,0,0,0,102,0,0,0,0,0,2084,0,577,0,0,0,0,0,87.835,75.13,37.047,11.5,0,1872.9,0,0,0,281,0,0,0,0,180,0,0,1848,0,4,0,7,0.1208,10.6438,4267558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.62,0,0,0,0,0
Croatia,2013,114,0,0,0,0,8302,0,453,0,0,0,0,248,0,0,0,0,0,2348,0,273,0,0,0,0,0,110.145,78.793,31.827,16.5,0,1820.4,0,0,0,281,0,0,0,0,254,0,0,1897,0,19,0,7,0.1372,12.9191,4255689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.89,0,0,0,0,0
Croatia,2014,132,0,0,0,0,7030,0,606,0,0,0,0,246,0,0,0,0,0,1914,0,199,0,0,0,0,0,92.356,75.746,28.593,16.5,0,1827.2,0,0,0,281.3,0,0,0,0,339,0,0,1898.8,0,33,0,8,0.1312,12.8979,4238389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.07,0,0,0,0,0
Croatia,2015,219,0,0,0,0,7181,0,811,0,0,0,0,622,0,0,0,0,0,2014,0,259,0,0,0,0,0,103.04,81.444,27.101,27.5,0,2054.2,0,0,0,281.3,0,0,0,0,418,0,0,1913.8,0,47.8,0,25,0.1317,13.1265,4203604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2016,283,0,0,0,0,7884,0,0,0,0,0,0,928,0,0,0,0,0,2067,0,247,0,0,0,0,2,101.997,78.987,33.519,36.5,0,2054.2,0,0,0,281.3,0,0,0,0,483,0,0,1910.8,0,55.8,0,26,0.1311,11.9036,4174349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2017,326.5,0,0,0,0,8310.7,0,525.2,0,0,0,0,1495.9,0,0,0,0,0,1546.1,0,223.4,0,0,0,0,2.4,100.725,77.13,53.804,44.6,0,2054.5,0,0,0,281.4,0,0,0,0,576.1,0,0,1911.6,0,60,0,42,0.1196,9.9689,4124531,0,0,0,0,0,0,0,0,59.45,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2018,479.9,0,0,0,0,8161.1,0,0,0,0,0,0,2326.9,0,0,0,0,0,1548.5,0,179.5,0,0,0,0,2.3,91.331,82.112,53.272,50.6,0,2026.6,10,0,0,275.4,0,0,0,0,586.3,0,0,1924.1,0,67.7,0,64.8,0.1311,10.2119,4087843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2019,513.4,0,0,0,0,7923.8,0,3.4,0,0,0,0,3085.9,0,0,0,0,0,1509.2,0,143.5,0,0,0,0,2.4,107.309,76.278,66.406,51.9,0,1643.6,10,0,0,275.4,0,0,0,0,646.3,0,0,1924.3,0,84.8,0,75.5,0.1321,10.4238,4065253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2020,528.8,0,0,0,0,8318.6,0,0,0,0,0,0,3334.3,0,0,0,0,0,1545.6,0,105.9,0,0,0,0,18.1,105.977,73.684,68.774,55.1,0,1407.3,10,0,0,275.4,0,0,0,0,801.3,0,0,1924.1,0,108.5,0,80.2,0.1301,10.7964,4047680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2021,708.083,0,0,0,0,9060.75,0,0,0,0,0,0,3997.57,0,0,0,0,0,1623.8,0,143,0,0,0,0,19.5,100.714,78.389,74.483,59.1,0,1382.8,10,0,0,275.4,0,0,0,0,986.9,0,0,1925.1,0,138.3,0,95.3,0.1291,10.4009,3879000,0,0,0,0,0,0,0,70.42,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatia,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,100.916,86.831,77.46,59.1,0,1368.8,10,0,0,275.4,0,0,0,0,1042.9,0,0,1925.1,0,182.3,0,98.3,0.1354,11.4568,3855600,,,,,,,,,,,,,,,,,,,,,
Cyprus,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.041,100.309,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,948237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.321,97.54,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,964830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.528,102.023,0,0,0,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,982194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.226,97.768,0,0,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1000350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.521,97.809,0,0,0,994,0,0,0,0,0,0,0,0,0.23,0,0,0,0,1,0,0,,,1018684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.08,102.313,0,0,0,1124,0,0,0,0,0,0,0,0,0.23,0,0,0,0,1,0,0,,,1037062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.613,104.179,0,0,0,1134,0,0,0,0,0,0,0,0,0.23,0,0,0,0,1,0,0,,,1055438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.468,98.583,0,1,0,1139,0,0,0,0,0,0,0,0,0.23,0,0,0,0,1,0,0,,,1073873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.489,100.08,0,7,0,1196,0,0,0,0,0,0,0,0,0.23,0,0,0,0,2,0,0,,,1092390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2009,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.607,98.913,0,8,0,1413,0,0,0,0,0,0,0,0,0.23,0,0,0,0,4,0,0,,,1110974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.75,0,0,0,0,0
Cyprus,2010,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.64,104.192,0,8,0,1463,0,0,0,0,0,0,0,0,82.23,0,0,0,0,7,0,0,,,1129686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2011,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.659,95.79,0,9,0,1582,0,0,0,0,0,0,0,0,134.23,0,0,0,0,10,0,0,0.205,:,1145086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2012,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100.98,0,9,0,1552,0,0,0,0,0,0,0,0,147.23,0,0,0,0,17,0,0,0.2781,:,1156556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2013,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100.817,0,10,0,1507,0,0,0,0,0,0,0,0,147.23,0,0,0,0,35,0,0,0.276,:,1166968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2014,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.002,97.867,0,10,0,1503,0,0,0,0,0,0,0,0,147.23,0,0,0,0,64,0,0,0.2291,:,1176995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2015,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,102.824,0,10,0,1512,0,0,0,0,0,0,0,0,157.73,0,0,0,0,76,0,0,0.1957,:,1187280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2016,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.671,0,10,0,1508,0,0,0,0,0,0,0,0,157.73,0,0,0,0,84,0,0,0.1527,:,1197881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2017,53.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.409,100.9,0,9.75,0,1507.56,0,0,0,0,0,0,0,0,157.73,0,0,0,0,110.05,0,0,0.1863,:,1208523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2018,53.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.544,99.23,0,12.72,0,1504.71,0,0,0,0,0,0,0,0,157.73,0,0,0,0,118.48,0,0,0.1893,:,1218831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2019,51.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.226,99.716,0,12.72,0,1497.51,0,0,0,0,0,0,0,0,157.73,0,0,0,0,151.26,0,0,0.2203,:,1228836,0,0,0,0,0,0,0,11.58,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2020,37.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.385,101.676,0,12.72,0,1497.51,0,0,0,0,0,0,0,0,157.73,0,0,0,0,229.13,0,0,0.2133,:,1237537,0,0,0,0,0,0,0,0,86.81,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2021,37.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.596,98.447,0,13.15,0,1497.5,0,0,0,0,0,0,0,0,157.5,0,0,0,0,314.52,0,0,0.1976,:,1244188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyprus,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,147.327,100.216,0,13.15,0,1497.5,0,0,0,0,0,0,0,0,157.5,0,0,0,0,431,0,0,0.2607,:,1251488,,,,,,,,,,,,,,,,,,,,,
Czechia,2000,310,82070,0,0,0,13468,0,3705,501,0,753,0,2934,74,8897,0,0,0,21405,0,3512,570,0,732,0,285,-21.976,95.31,99.758,24.99,0,11462,0,0,0,0,0,1760,0,0,2,1.5,1145,952,1.5,0.1,0,68,,,10255063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2001,326,88817,0,0,0,14534,0,3960,496,0,743,0,3074,71,9275,0,0,0,22768,0,3633,594,0,660,0,288,-21.031,97.452,96.317,24.99,0,11534,0,0,0,0,0,1760,0,0,0,1.5,1145,1000,1.5,0.1,0,68,,,10216605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2002,315,83182,0,0,0,14372,0,3859,552,0,829,0,3075,71,9043,0,0,0,22326,0,3140,677,0,710,0,286,-17.33,93.622,102.001,24.99,0,11396,0,0,0,0,0,2760,0,0,6.4,1.5,1145,1000,1.5,0.2,0,68,,,10196916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2003,83,85826,0,0,0,15851,0,3824,563,0,800,0,5175,11,8511,0,0,0,22028,0,2870,632,0,730,0,377,-15.995,95.754,98.163,25,0,11326,0,0,0,0,0,3760,0,0,10.6,2.5,1145,1004,1.5,0.3,0,68,,,10193998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2004,90,84230,0,0,0,15733,1069,3012,559,0,792,0,5590,15,6023,0,0,0,22622,0,2772,678,0,726,0,491,-13.844,93.631,91.092,25,0,11366,0,0,0,0,0,3760,0,0,16.5,2.5,1145,1015,1.5,0.4,0,103,,,10197101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2005,91,85043,0,0,0,14542,1096,2931,831,0,766,0,1757,12,4666,0,0,0,22954,0,2737,660,0,713,0,437,-16.21,97.493,97.807,36,0,11314,0,0,0,0,0,3760,0,0,22,2.5,1147,1020,1.5,0.59,0,102,,,10211216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2006,80,82140,0,0,0,12733,1070,1656,1202,0,778,0,1067,14,6051,0,0,0,20334,0,2250,665,0,746,0,514,-16.349,96.89,104.445,43,0,11348,0,0,0,0,0,3760,0,0,43.5,2.5,1147,1016,1.5,0.84,0,133,,,10238905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2007,129,84400,0,0,0,10694,1003,1110,1277,0,816,0,960,0,3063,0,0,0,21255,0,1883,744,85,739,0,718,-14.88,96.307,93.439,50,0,11278,0,0,0,0,0,3760,0,0,113.8,2.5,1147,1024,1.5,3.96,0,176,,,10298828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2008,161,87761,0,0,0,7426,970,1175,1672,0,763,0,1097,0,3345,0,0,0,21067,0,2021,633,94,742,0,805,-15.609,97.636,98.668,71,0,11157,0,0,0,0,0,3760,0,0,150,2.5,1147,1029,1.5,39.5,0,213,,,10384603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2009,175,79349,0,0,0,8042,985,1419,1678,0,685,0,1237,0,3598,0,0,0,20659,0,1428,622,95,718,0,850,-19.578,96.799,104.009,96,0,11300,0,0,0,0,0,3830,0,0,193,2.5,1147,1037,1.5,464.6,0,254,,,10443936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2010,256,95878,0,0,0,9267,1062,1608,1092,0,1058,0,1555,0,4116,0,0,0,29390,0,802,1519,94,0,0,903,-15.256,96.543,84.838,118,0,11604,0,0,0,0,0,3900,0,0,213,22.5,1147,1049,21.5,1727,0,271,,,10474410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.25,0,0,0,0,0,0
Czechia,2011,303,85463,0,0,0,10198,923,2569,1377,0,1414,0,1765,0,3611,0,0,0,25022,0,590,1588,77,0,0,1223,-11.301,95.446,110.225,177,0,11430,0,0,0,0,0,3970,0,0,213,22.5,1147,1050,21.5,1913,0,306,0.1659,15.1247,10496088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.98,0,0,0,0,0,0
Czechia,2012,365,85531,0,0,0,12415,983,1932,1442,0,1504,0,2008,0,2776,0,0,0,24135,0,412,1684,80,0,0,936,-12.265,95.466,88.993,300,0,11312,0,0,0,0,0,4040,0,0,258,23.5,1147,1065,22.5,2022,0,330,0.1664,18.3111,10510785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2013,487,84282,0,0,0,13319,898,1074,1466,0,1487,0,3992,0,2744,0,0,0,24501,0,326,1649,69,0,0,1011,-9.915,96.473,100.216,361,0,11497,0,0,0,0,0,4290,0,0,262,24.5,1172,1080,22.5,2063.5,0,306,0.1681,17.8029,10514272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2014,565,72568,0,0,0,11270,871,1065,1554,0,1570,0,4917,0,2239,0,0,0,20200,0,246,1701,77,0,0,904,-4.517,97.614,96.272,367,0,12263,0,0,0,0,0,4290,0,0,278,24.5,1172,1080,22.5,2067.4,0,355,0.1388,15.2285,10525347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2015,623,73892,0,0,0,11268,899,845,1546,0,1562,0,5159,0,2057,0,0,0,20185,0,229,1719,68,0,0,1255,-1.823,97.828,95.089,368,0,12164,0,0,0,0,0,4290,0,0,281,25.5,1172,1088,22.5,2074.9,0,380,0.1385,15.9493,10546059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2016,600,76136,0,0,0,12517,883,798,1700,0,1501,0,5771,0,2034,0,0,0,22765,0,295,1570,60,0,0,956,-1.322,97.25,95.707,369,0,12284,0,0,0,0,0,4290,0,0,282,30.5,1172,1090,27.5,2067.9,0,376,0.142,16.1879,10566332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2017,718.384,72546.2,0,0,0,11091.4,908.021,985.121,1848.5,0,1698.15,0,5822.57,0,1806.62,0,0,0,22816,0,214.377,1069.74,89,0,0,1338.28,2.999,97.062,101.857,372,0,12502.3,0,0,0,0,0,4290,0,0,308.21,30.5,1172,1092.7,27.5,2075.44,0,402,0.1438,15.2685,10594438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2018,731.075,68354.1,0,0,0,11106.7,864.33,846.387,2083.99,0,1681.62,0,5417.22,0,1690.64,0,0,0,22521.8,0,230.975,1245.29,95,0,0,1363.13,5.826,99.469,96.838,369,0,12537.85,0,0,0,0,0,4290,0,0,316.2,30.5,1171.5,1092.52,27.5,2081.05,0,385,0.1573,15.9675,10629928,0,0,0,0,0,0,0,14.73,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2019,712.506,65388.8,0,0,0,10927.8,852.883,1034.88,2027.15,0,1647.52,0,6091.39,0.039,1690.65,0,0,0,23032.3,0,151.796,1132.87,109.281,0,0,1590.46,8.627,97.527,109.753,368,0,12171.07,0,0,0,0,0,4290,0,0,339.41,30.5,1171.5,1093.71,27.5,2110.67,0,434,0.1748,16.2682,10671870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2020,709.993,61014.3,0,0,0,11925.7,786.574,772.058,2272.62,0,1776.65,0,7280.48,0.318,1245.22,0,0,0,22211.8,0,161.199,1015.13,104.625,0,0,1683.93,12.791,101.229,86.038,366,0,11508.1,0,0,0,0,0,4290,0,0,339.42,30.5,1171.5,1093.93,27.5,2171.96,0,452,0.1841,15.9069,10697858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2021,737.557,64712.2,0,0,0,13194.7,863.492,1053.25,2185.97,0,1681.96,0,8361.62,0.507,1159.28,0,0,0,24107.8,0,216.384,974.164,117.986,0,0,2130.05,13.909,96.937,92.129,370,0,10990.35,0,0,0,0,0,4290,0,0,339.41,30.5,1171.5,1113.36,27.5,2246.09,0,456,0.1802,15.6045,10505772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Czechia,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,13.947,99.871,113.376,370,0,10918.45,0,0,0,0,0,4290,0,0,339.41,30.5,1171.5,1114.26,27.5,2627.09,0,456,0.2445,19.3386,10672118,,,,,,,,,,,,,,,,,,,,,
Denmark,2000,691,38837,0,0,0,39102,0,2172,5903,0,7214,0,3189,212,37,0,29,39,2518,0,1697,6448,31,3360,24,7700,94.921,-84.105,-64.787,41,0,9558,0,0,0,0,0,0,49.95,0,2340.07,115,0,10,115,1,0,86,,,5339616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2001,738,42043,0,0,0,40143,0,4608,6428,0,7857,0,3163,228,21,0,36,180,3076,0,2078,6303,26,3448,27,8363,96.575,-71.347,-65.956,47,0,9556,0,0,0,0,0,0,49.95,0,2447.2,120.5,0,11,120.5,1,0,133,,,5358783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2002,757,37515,0,0,0,41510,0,5320,6976,0,8526,0,4568,198,14,0,42,115,2627,0,1410,5894,10,3231,37,8619,88.376,-99.284,-64.496,53,0,9198,0,0,0,0,0,0,213.95,0,2680.58,135,0,11,135,2,0,215,,,5375931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denmark,2003,825,36904,0,0,0,38456,0,6058,7446,0,9100,0,6947,149,32,0,41,329,3330,0,2048,6218,10,3454,51,9249,98.258,-99.795,-55.666,58,0,9130,0,0,0,0,0,0,423.35,0,2696.57,142.5,0,11,142.5,2,0,311,,,5390574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
